summonerName,championId,championName,championLevel,championPoints
BBBBBBBBBBulldog,127,Lissandra (Lissandra),4,20770
BBBBBBBBBBulldog,523,Aphelios (Aphelios),4,19842
BBBBBBBBBBulldog,34,Anivia (Anivia),4,19607
BBBBBBBBBBulldog,79,Gragas (Gragas),4,19216
BBBBBBBBBBulldog,131,Diana (Diana),4,14180
BBBBBBBBBBulldog,498,Xayah (Xayah),4,13981
BBBBBBBBBBulldog,101,Xerath (Xerath),4,13856
BBBBBBBBBBulldog,126,Jayce (Jayce),4,13338
BBBBBBBBBBulldog,45,Veigar (Veigar),4,12770
BBBBBBBBBBulldog,78,Poppy (Poppy),3,11784
BBBBBBBBBBulldog,238,Zed (Zed),3,11493
BBBBBBBBBBulldog,22,Ashe (Ashe),3,10494
BBBBBBBBBBulldog,67,Vayne (Vayne),3,10490
BBBBBBBBBBulldog,875,Sett (Sett),3,10406
BBBBBBBBBBulldog,555,Pyke (Pyke),3,9745
BBBBBBBBBBulldog,21,Miss Fortune (MissFortune),3,8786
BBBBBBBBBBulldog,56,Nocturne (Nocturne),3,8009
BBBBBBBBBBulldog,51,Caitlyn (Caitlyn),3,7491
BBBBBBBBBBulldog,164,Camille (Camille),3,7221
BBBBBBBBBBulldog,110,Varus (Varus),3,6741
BBBBBBBBBBulldog,20,Nunu & Willump (Nunu),3,6645
BBBBBBBBBBulldog,897,K'Sante (KSante),3,6480
BBBBBBBBBBulldog,222,Jinx (Jinx),2,5948
BBBBBBBBBBulldog,161,Vel'Koz (Velkoz),2,5937
BBBBBBBBBBulldog,96,Kog'Maw (KogMaw),2,5625
BBBBBBBBBBulldog,202,Jhin (Jhin),2,5617
BBBBBBBBBBulldog,40,Janna (Janna),2,5609
BBBBBBBBBBulldog,157,Yasuo (Yasuo),2,5345
BBBBBBBBBBulldog,74,Heimerdinger (Heimerdinger),2,4765
BBBBBBBBBBulldog,10,Kayle (Kayle),2,4672
BBBBBBBBBBulldog,876,Lillia (Lillia),2,4127
BBBBBBBBBBulldog,90,Malzahar (Malzahar),2,3853
BBBBBBBBBBulldog,360,Samira (Samira),2,3814
BBBBBBBBBBulldog,154,Zac (Zac),2,3556
BBBBBBBBBBulldog,267,Nami (Nami),2,3505
BBBBBBBBBBulldog,64,Lee Sin (LeeSin),2,3428
BBBBBBBBBBulldog,902,Milio (Milio),2,3246
BBBBBBBBBBulldog,114,Fiora (Fiora),2,3083
BBBBBBBBBBulldog,76,Nidalee (Nidalee),2,2863
BBBBBBBBBBulldog,104,Graves (Graves),2,2845
BBBBBBBBBBulldog,950,Naafiri (Naafiri),2,2829
BBBBBBBBBBulldog,16,Soraka (Soraka),2,2766
BBBBBBBBBBulldog,106,Volibear (Volibear),2,2682
BBBBBBBBBBulldog,203,Kindred (Kindred),2,2545
BBBBBBBBBBulldog,143,Zyra (Zyra),2,2400
BBBBBBBBBBulldog,29,Twitch (Twitch),2,1957
BBBBBBBBBBulldog,58,Renekton (Renekton),2,1955
BBBBBBBBBBulldog,57,Maokai (Maokai),2,1900
BBBBBBBBBBulldog,350,Yuumi (Yuumi),2,1853
BBBBBBBBBBulldog,9,Fiddlesticks (Fiddlesticks),1,1753
BBBBBBBBBBulldog,15,Sivir (Sivir),1,1592
BBBBBBBBBBulldog,412,Thresh (Thresh),1,1546
BBBBBBBBBBulldog,526,Rell (Rell),1,1502
BBBBBBBBBBulldog,516,Ornn (Ornn),1,1502
BBBBBBBBBBulldog,235,Senna (Senna),1,1408
BBBBBBBBBBulldog,432,Bard (Bard),1,1349
BBBBBBBBBBulldog,888,Renata Glasc (Renata),1,1303
BBBBBBBBBBulldog,14,Sion (Sion),1,1296
BBBBBBBBBBulldog,25,Morgana (Morgana),1,1273
BBBBBBBBBBulldog,80,Pantheon (Pantheon),1,1256
BBBBBBBBBBulldog,30,Karthus (Karthus),1,1181
BBBBBBBBBBulldog,8,Vladimir (Vladimir),1,1177
BBBBBBBBBBulldog,63,Brand (Brand),1,1061
BBBBBBBBBBulldog,113,Sejuani (Sejuani),1,1034
BBBBBBBBBBulldog,89,Leona (Leona),1,956
BBBBBBBBBBulldog,17,Teemo (Teemo),1,929
BBBBBBBBBBulldog,119,Draven (Draven),1,893
BBBBBBBBBBulldog,37,Sona (Sona),1,865
BBBBBBBBBBulldog,895,Nilah (Nilah),1,834
BBBBBBBBBBulldog,60,Elise (Elise),1,823
BBBBBBBBBBulldog,92,Riven (Riven),1,807
BBBBBBBBBBulldog,497,Rakan (Rakan),1,800
BBBBBBBBBBulldog,26,Zilean (Zilean),1,769
BBBBBBBBBBulldog,54,Malphite (Malphite),1,767
BBBBBBBBBBulldog,91,Talon (Talon),1,702
BBBBBBBBBBulldog,53,Blitzcrank (Blitzcrank),1,697
BBBBBBBBBBulldog,120,Hecarim (Hecarim),1,647
BBBBBBBBBBulldog,24,Jax (Jax),1,564
BBBBBBBBBBulldog,11,Master Yi (MasterYi),1,494
BBBBBBBBBBulldog,85,Kennen (Kennen),1,307
BBBBBBBBBBulldog,23,Tryndamere (Tryndamere),1,287
BBBBBBBBBBulldog,133,Quinn (Quinn),1,275
BBBBBBBBBBulldog,111,Nautilus (Nautilus),1,271
BBBBBBBBBBulldog,115,Ziggs (Ziggs),1,240
BBBBBBBBBBulldog,27,Singed (Singed),1,218
BBBBBBBBBBulldog,420,Illaoi (Illaoi),1,217
BBBBBBBBBBulldog,31,Cho'Gath (Chogath),1,160
BBBBBBBBBBulldog,41,Gangplank (Gangplank),1,155
BBBBBBBBBBulldog,68,Rumble (Rumble),1,122
BBBBBBBBBBulldog,201,Braum (Braum),1,110
BBBBBBBBBBulldog,266,Aatrox (Aatrox),1,105
BBBBBBBBBBulldog,59,Jarvan IV (JarvanIV),1,97
라쿤99,104,Graves (Graves),7,309675
라쿤99,76,Nidalee (Nidalee),7,276026
라쿤99,74,Heimerdinger (Heimerdinger),7,271659
라쿤99,121,Kha'Zix (Khazix),7,247523
라쿤99,143,Zyra (Zyra),6,242862
라쿤99,68,Rumble (Rumble),7,240327
라쿤99,203,Kindred (Kindred),7,235770
라쿤99,163,Taliyah (Taliyah),7,204746
라쿤99,64,Lee Sin (LeeSin),7,188504
라쿤99,113,Sejuani (Sejuani),7,166318
라쿤99,43,Karma (Karma),6,158870
라쿤99,432,Bard (Bard),6,142472
라쿤99,12,Alistar (Alistar),6,119809
라쿤99,30,Karthus (Karthus),7,117655
라쿤99,57,Maokai (Maokai),7,114504
라쿤99,5,Xin Zhao (XinZhao),7,114018
라쿤99,115,Ziggs (Ziggs),7,110239
라쿤99,60,Elise (Elise),7,84457
라쿤99,21,Miss Fortune (MissFortune),6,76824
라쿤99,120,Hecarim (Hecarim),7,76529
라쿤99,245,Ekko (Ekko),7,72518
라쿤99,126,Jayce (Jayce),6,70712
라쿤99,412,Thresh (Thresh),6,68314
라쿤99,2,Olaf (Olaf),7,68083
라쿤99,81,Ezreal (Ezreal),6,67049
라쿤99,223,Tahm Kench (TahmKench),6,63839
라쿤99,48,Trundle (Trundle),6,63497
라쿤99,91,Talon (Talon),7,61815
라쿤99,79,Gragas (Gragas),7,58512
라쿤99,240,Kled (Kled),6,58132
라쿤99,24,Jax (Jax),6,55831
라쿤99,266,Aatrox (Aatrox),7,54038
라쿤99,85,Kennen (Kennen),6,52429
라쿤99,72,Skarner (Skarner),6,49084
라쿤99,25,Morgana (Morgana),7,46967
라쿤99,31,Cho'Gath (Chogath),6,46156
라쿤99,90,Malzahar (Malzahar),6,42739
라쿤99,201,Braum (Braum),6,41017
라쿤99,202,Jhin (Jhin),6,40132
라쿤99,421,Rek'Sai (RekSai),7,38436
라쿤99,154,Zac (Zac),6,38381
라쿤99,59,Jarvan IV (JarvanIV),6,37576
라쿤99,141,Kayn (Kayn),7,36122
라쿤99,131,Diana (Diana),6,36104
라쿤99,150,Gnar (Gnar),6,35813
라쿤99,62,Wukong (MonkeyKing),7,32447
라쿤99,236,Lucian (Lucian),6,30069
라쿤99,92,Riven (Riven),5,29776
라쿤99,164,Camille (Camille),6,26763
라쿤99,69,Cassiopeia (Cassiopeia),5,25431
라쿤99,517,Sylas (Sylas),6,23762
라쿤99,53,Blitzcrank (Blitzcrank),5,23276
라쿤99,234,Viego (Viego),5,22833
라쿤99,107,Rengar (Rengar),4,21101
라쿤99,114,Fiora (Fiora),4,20029
라쿤99,105,Fizz (Fizz),4,19195
라쿤99,56,Nocturne (Nocturne),4,16715
라쿤99,3,Galio (Galio),4,16560
라쿤99,78,Poppy (Poppy),4,15356
라쿤99,38,Kassadin (Kassadin),4,14882
라쿤99,111,Nautilus (Nautilus),4,13849
